zipcode,place,name1,code1,name2,lat,long,station1_id,station1_name,station1_lat,station1_long,station1_date,station1_prcp,station1_snow,station1_snwd,station1_tmax,station1_tmin,station1_dist,station1_azim,station1_azimdif,station2_id,station2_name,station2_lat,station2_long,station2_date,station2_prcp,station2_snow,station2_snwd,station2_tmax,station2_tmin,station2_dist,station2_azim,station2_azimdif,station3_id,station3_name,station3_lat,station3_long,station3_date,station3_prcp,station3_snow,station3_snwd,station3_tmax,station3_tmin,station3_dist,station3_azim,station3_azimdif
45660.0,Peebles,Ohio,OH,Adams,38.9869,-83.3687,USC00334770,"LUCASVILLE, OH US",38.8845,-82.9955,2016-11-08,0.0,0,0,22.2,0.6,0.005372556280921028,1.9078670685866663,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,2016-11-08,0.0,0,0,21.7,-1.7,0.005395214172007992,-0.6464740457417065,2.554341114328373,USR0000OCHL,"CHILLICOTHE OHIO, OH US",39.3858,-82.985,2016-11-08,0.0,0,0,18.3,5.0,0.008684088613161162,0.6385406443772037,1.2850146901189103
45693.0,West Union,Ohio,OH,Adams,38.8017,-83.5333,USC00334770,"LUCASVILLE, OH US",38.8845,-82.9955,2016-11-08,0.0,0,0,22.2,0.6,0.007452169963795982,1.372697483591227,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,2016-11-08,0.0,0,0,21.7,-1.7,0.007604356039366552,-0.1351681594234791,1.507865643014706,USC00313072,"FLAT SPRINGS 1 E, NC US",36.25251,-81.91352,2016-11-08,0.0,0,0,19.4,5.6,0.04981398528448344,2.6661401867507966,2.8013083461742756
45697.0,Winchester,Ohio,OH,Adams,38.9353,-83.6661,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,2016-11-08,0.0,0,0,21.7,-1.7,0.005259814298888518,0.14703244050847114,,USC00334770,"LUCASVILLE, OH US",38.8845,-82.9955,2016-11-08,0.0,0,0,22.2,0.6,0.0091504287562286,1.6641658230873284,1.5171333825788573,USW00093812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,2016-11-08,2.8,0,0,15.0,4.4,0.010597040259429903,-1.281697712506708,2.9458635355940364
45144.0,Manchester,Ohio,OH,Adams,38.6982,-83.6181,USC00334770,"LUCASVILLE, OH US",38.8845,-82.9955,2016-11-08,0.0,0,0,22.2,0.6,0.009072285594164765,1.2008399637682785,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,2016-11-08,0.0,0,0,21.7,-1.7,0.009341766574315836,0.013024824303279699,1.1878151394649987,USC00331515,"CHEVIOT, OH US",39.1547,-84.6233,2016-11-08,0.0,0,0,20.6,7.2,0.015803482959974427,-1.0369036134973475,1.0499284378006273
45684.0,Stout,Ohio,OH,Scioto,38.6546,-83.209,USC00336781,"PORTSMOUTH SCIOTOVILLE, OH US",38.7569,-82.8872,2016-11-08,0.0,0,0,22.8,3.3,0.004732625427962297,1.18219656734974,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,2016-11-08,0.0,0,0,21.7,-1.7,0.011469301804625688,-0.491107725364375,1.673304292714115,USC00313072,"FLAT SPRINGS 1 E, NC US",36.25251,-81.91352,2016-11-08,0.0,0,0,19.4,5.6,0.045599681404419015,2.73015340482691,3.221261130191285
45679.0,Seaman,Ohio,OH,Adams,38.9621,-83.5936,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,2016-11-08,0.0,0,0,21.7,-1.7,0.004739725916866192,-0.044224468186756516,,USC00334770,"LUCASVILLE, OH US",38.8845,-82.9955,2016-11-08,0.0,0,0,22.2,0.6,0.00823338922760065,1.7327637648073526,1.7769882329941091,USW00093812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,2016-11-08,2.8,0,0,15.0,4.4,0.011429918621573776,-1.3447411890210528,3.0775049538284054
45616.0,Blue Creek,Ohio,OH,Adams,38.7776,-83.3302,USC00334770,"LUCASVILLE, OH US",38.8845,-82.9955,2016-11-08,0.0,0,0,22.2,0.6,0.004918232114157291,1.1798673937368003,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,2016-11-08,0.0,0,0,21.7,-1.7,0.0088086881361699,-0.44231943287762493,1.6221868266144253,USC00313072,"FLAT SPRINGS 1 E, NC US",36.25251,-81.91352,2016-11-08,0.0,0,0,19.4,5.6,0.04823148224567437,2.7153128943264435,3.1576323272040683
45805.0,Lima,Ohio,OH,Allen,40.7399,-84.1459,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,2016-11-08,0.0,0,0,21.1,4.4,0.0003435102060905734,2.453142931529439,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,2016-11-08,3.8,0,0,15.6,6.1,0.004347260558870374,0.593770403974094,1.8593725275553452,USC00331390,"CELINA 3 NE, OH US",40.56899,-84.537,2016-11-08,2.5,0,0,14.4,5.6,0.00597621142690065,-2.0911705958656697,2.6849409998397635
45807.0,Lima,Ohio,OH,Allen,40.7955,-84.1383,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,2016-11-08,0.0,0,0,21.1,4.4,0.001241281859042555,3.046611970390841,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,2016-11-08,3.8,0,0,15.6,6.1,0.003516942719144481,0.7249422027747043,2.321669767616137,USC00338609,"VAN WERT 1 S, OH US",40.8494,-84.5808,2016-11-08,0.0,0,0,20.6,6.1,0.00591956959061095,-1.4086774618906814,2.1336196646653858
45806.0,Lima,Ohio,OH,Auglaize,40.6752,-84.1244,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,2016-11-08,0.0,0,0,21.1,4.4,0.0008664674821847059,-0.07640166033122124,,USW00004850,"LIMA ALLEN CO AIRPORT, OH US",40.70806,-84.0214,2016-11-08,5.1,0,0,15.0,7.2,0.0014788016894303371,1.1719405215703758,1.248342181901597,USC00333915,"HUNTSVILLE 3 N, OH US",40.47996,-83.81278,2016-11-08,0.0,0,0,22.2,3.3,0.00535498362609077,2.258766039255782,1.086825517685406
