zipcode,place,name1,code1,name2,lat,long,station1_id,station1_name,station1_lat,station1_long,station1_date,station1_prcp,station1_snow,station1_snwd,station1_tmax,station1_tmin,station1_dist,station1_azim,station1_azimdif,station2_id,station2_name,station2_lat,station2_long,station2_date,station2_prcp,station2_snow,station2_snwd,station2_tmax,station2_tmin,station2_dist,station2_azim,station2_azimdif,station3_id,station3_name,station3_lat,station3_long,station3_date,station3_prcp,station3_snow,station3_snwd,station3_tmax,station3_tmin,station3_dist,station3_azim,station3_azimdif
45660.0,Peebles,Ohio,OH,Adams,38.9869,-83.3687,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,11/5/96,0.0,0,0,13.3,-1.7,0.005395214172007992,-0.6464740457417065,,USC00338830,"WAVERLY, OH US",39.1114,-82.9797,11/5/96,0.0,0,0,15.0,-3.9,0.005702819547187277,1.1777520754534077,1.8242261211951143,USC00337120,"RIPLEY EXPERIMENTAL FARM, OH US",38.78722,-83.79722,11/5/96,0.8,0,0,13.9,-1.1,0.006785020750115958,-2.107868659645716,3.2856207350991236
45693.0,West Union,Ohio,OH,Adams,38.8017,-83.5333,USC00337120,"RIPLEY EXPERIMENTAL FARM, OH US",38.78722,-83.79722,11/5/96,0.8,0,0,13.9,-1.1,0.0035990033905269423,-1.6396314553069267,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,11/5/96,0.0,0,0,13.3,-1.7,0.007604356039366552,-0.1351681594234791,1.5044632958834476,USC00336781,"PORTSMOUTH SCIOTOVILLE, OH US",38.7569,-82.8872,11/5/96,0.0,0,0,15.6,-2.8,0.008825470900262906,1.6559765094273682,1.7911446688508472
45697.0,Winchester,Ohio,OH,Adams,38.9353,-83.6661,USC00337120,"RIPLEY EXPERIMENTAL FARM, OH US",38.78722,-83.79722,11/5/96,0.8,0,0,13.9,-1.1,0.0031392561667450175,-2.5372406001338472,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,11/5/96,0.0,0,0,13.3,-1.7,0.005259814298888518,0.14703244050847114,2.6842730406423185,USC00335268,"MILFORD, OH US",39.18139,-84.28667,11/5/96,0.0,0,0,15.0,-3.3,0.009443508316570266,-1.09522359213481,1.242256032643281
45144.0,Manchester,Ohio,OH,Adams,38.6982,-83.6181,USC00337120,"RIPLEY EXPERIMENTAL FARM, OH US",38.78722,-83.79722,11/5/96,0.8,0,0,13.9,-1.1,0.0028912798823375473,-1.0025013976091692,,USC00336781,"PORTSMOUTH SCIOTOVILLE, OH US",38.7569,-82.8872,11/5/96,0.0,0,0,15.6,-2.8,0.01000433794081457,1.464221765686066,2.466723163295235,USC00338794,"WASHINGTON COURT HOUSE, OH US",39.5353,-83.4239,11/5/96,0.0,0,0,15.0,5.6,0.014844782844148934,0.17701894737803853,1.2872028183080275
45684.0,Stout,Ohio,OH,Scioto,38.6546,-83.209,USC00336781,"PORTSMOUTH SCIOTOVILLE, OH US",38.7569,-82.8872,11/5/96,0.0,0,0,15.6,-2.8,0.004732625427962297,1.18219656734974,,USC00337120,"RIPLEY EXPERIMENTAL FARM, OH US",38.78722,-83.79722,11/5/96,0.8,0,0,13.9,-1.1,0.008337541562589462,-1.2862749710878842,2.4684715384376243,USC00338794,"WASHINGTON COURT HOUSE, OH US",39.5353,-83.4239,11/5/96,0.0,0,0,15.0,5.6,0.015644143325309775,-0.1859799428368814,1.100295028251003
45679.0,Seaman,Ohio,OH,Adams,38.9621,-83.5936,USC00337120,"RIPLEY EXPERIMENTAL FARM, OH US",38.78722,-83.79722,11/5/96,0.8,0,0,13.9,-1.1,0.0041195767847615455,-2.404101850927821,,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,11/5/96,0.0,0,0,13.3,-1.7,0.004739725916866192,-0.044224468186756516,2.3598773827410646,USC00338830,"WAVERLY, OH US",39.1114,-82.9797,11/5/96,0.0,0,0,15.0,-3.9,0.008720814231500682,1.2639921318543388,1.3082166000410953
45616.0,Blue Creek,Ohio,OH,Adams,38.7776,-83.3302,USC00336781,"PORTSMOUTH SCIOTOVILLE, OH US",38.7569,-82.8872,11/5/96,0.0,0,0,15.6,-2.8,0.006039261160514284,1.628233351950473,,USC00337120,"RIPLEY EXPERIMENTAL FARM, OH US",38.78722,-83.79722,11/5/96,0.8,0,0,13.9,-1.1,0.006356180381268248,-1.5418253633622172,3.17005871531269,USC00333758,"HILLSBORO, OH US",39.2334,-83.6091,11/5/96,0.0,0,0,13.3,-1.7,0.0088086881361699,-0.44231943287762493,1.0995059304845922
45805.0,Lima,Ohio,OH,Allen,40.7399,-84.1459,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.0003435102060905734,2.453142931529439,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.004347260558870374,0.593770403974094,1.8593725275553452,USC00331390,"CELINA 3 NE, OH US",40.56899,-84.537,11/5/96,0.0,0,0,13.9,6.1,0.00597621142690065,-2.0911705958656697,2.6849409998397635
45807.0,Lima,Ohio,OH,Allen,40.7955,-84.1383,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.001241281859042555,3.046611970390841,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.003516942719144481,0.7249422027747043,2.321669767616137,USC00338609,"VAN WERT 1 S, OH US",40.8494,-84.5808,11/5/96,0.0,0,0,11.7,-1.1,0.00591956959061095,-1.4086774618906814,2.1336196646653858
45806.0,Lima,Ohio,OH,Auglaize,40.6752,-84.1244,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.0008664674821847059,-0.07640166033122124,,USC00331390,"CELINA 3 NE, OH US",40.56899,-84.537,11/5/96,0.0,0,0,13.9,6.1,0.005771647086990527,-1.8954207892030444,1.8190191288718232,USC00334189,"KENTON, OH US",40.64851,-83.606,11/5/96,0.0,0,0,10.0,3.9,0.006879130786609849,1.6356159074619971,3.5310366966650415
45801.0,Lima,Ohio,OH,Allen,40.7641,-84.0973,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.0008081112959393513,-2.588398640997961,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.003649622289375837,0.5131097863742461,3.1015084273722073,USC00338609,"VAN WERT 1 S, OH US",40.8494,-84.5808,11/5/96,0.0,0,0,11.7,-1.1,0.006558563763126003,-1.3390492836851644,1.8521590700594106
45817.0,Bluffton,Ohio,OH,Allen,40.879,-83.8914,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.001492660816164739,-0.6664855850668523,,USW00014825,"FINDLAY AIRPORT, OH US",41.01369,-83.66814,11/5/96,0.0,0,0,12.8,6.1,0.0037667811216682183,0.8955638425693229,1.5620494276361752,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.004139996052964979,-2.277671865907513,3.173235708476836
45820.0,Cairo,Ohio,OH,Allen,40.8304,-84.0852,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.0019350939461107721,-2.834674429471154,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.00259866168046275,0.6790226823698164,3.5136971118409703,USC00338609,"VAN WERT 1 S, OH US",40.8494,-84.5808,11/5/96,0.0,0,0,11.7,-1.1,0.006552333718464007,-1.5173370464839906,2.196359728853807
45833.0,Delphos,Ohio,OH,Allen,40.8336,-84.3247,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.003205418796999951,2.2044034692388617,,USC00338609,"VAN WERT 1 S, OH US",40.8494,-84.5808,11/5/96,0.0,0,0,11.7,-1.1,0.003392713988012556,-1.4879645569729203,3.692368026211782,USC00331390,"CELINA 3 NE, OH US",40.56899,-84.537,11/5/96,0.0,0,0,13.9,6.1,0.005405523659209086,-2.5939206575437543,1.105956100570834
45887.0,Spencerville,Ohio,OH,Allen,40.7038,-84.3413,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.002826880141674572,1.4401919565926484,,USC00331390,"CELINA 3 NE, OH US",40.56899,-84.537,11/5/96,0.0,0,0,13.9,6.1,0.003500610925566094,-2.3067692296470623,3.7469611862397105,USC00338609,"VAN WERT 1 S, OH US",40.8494,-84.5808,11/5/96,0.0,0,0,11.7,-1.1,0.004059239116012408,-0.892983501968253,1.4137857276788093
45804.0,Lima,Ohio,OH,Allen,40.7275,-84.089,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.0005365908480548124,-1.6617661931258787,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.004172371306222467,0.4149695870545386,2.0767357801804174,USC00334189,"KENTON, OH US",40.64851,-83.606,11/5/96,0.0,0,0,10.0,3.9,0.006539135884817426,1.7804688112045497,1.365499224150011
45850.0,Harrod,Ohio,OH,Allen,40.7177,-83.9436,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.002460745568246437,-1.5200694042493241,,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.0039949960271815155,-0.05877138699980575,1.4612980172495185,USC00334189,"KENTON, OH US",40.64851,-83.606,11/5/96,0.0,0,0,10.0,3.9,0.004628535698181273,1.8328308777354108,1.8916022647352164
45830.0,Columbus Grove,Ohio,OH,Putnam,40.9137,-84.0705,USC00336405,"PANDORA, OH US",40.9462,-83.9614,11/5/96,0.0,0,0,14.4,5.6,0.0015463987262385862,1.194596839332619,,USC00334551,"LIMA WWTP, OH US",40.7247,-84.1294,11/5/96,0.0,0,0,15.0,7.8,0.0033891673830558464,-2.9096469428938074,4.104243782226426,USC00338609,"VAN WERT 1 S, OH US",40.8494,-84.5808,11/5/96,0.0,0,0,11.7,-1.1,0.006826673774951896,-1.7330210639067058,1.1766258789871016
